Date,Year,Month,Day
20160108,2016,January,8
20160111,2016,January,11
20160112,2016,January,12
20160113,2016,January,13
20160114,2016,January,14
20160115,2016,January,15
20160119,2016,January,19
20160120,2016,January,20
20160121,2016,January,21
20160122,2016,January,22
20160125,2016,January,25
20160126,2016,January,26
20160127,2016,January,27
20160128,2016,January,28
20160129,2016,January,29
20160201,2016,February,1
20160202,2016,February,2
20160203,2016,February,3
20160204,2016,February,4
20160205,2016,February,5
20160208,2016,February,8
20160209,2016,February,9
20160210,2016,February,10
20160211,2016,February,11
20160212,2016,February,12
20160216,2016,February,16
20160217,2016,February,17
20160218,2016,February,18
20160219,2016,February,19
20160222,2016,February,22
20160223,2016,February,23
20160224,2016,February,24
20160225,2016,February,25
20160226,2016,February,26
20160229,2016,February,29
20160301,2016,March,1
20160302,2016,March,2
20160303,2016,March,3
20160304,2016,March,4
20160307,2016,March,7
20160308,2016,March,8
20160309,2016,March,9
20160310,2016,March,10
20160311,2016,March,11
20160314,2016,March,14
20160315,2016,March,15
20160316,2016,March,16
20160317,2016,March,17
20160318,2016,March,18
20160321,2016,March,21
20160322,2016,March,22
20160323,2016,March,23
20160324,2016,March,24
20160328,2016,March,28
20160329,2016,March,29
20160330,2016,March,30
20160331,2016,March,31
20160401,2016,April,1
20160404,2016,April,4
20160405,2016,April,5
20160406,2016,April,6
20160407,2016,April,7
20160408,2016,April,8
20160411,2016,April,11
20160412,2016,April,12
20160413,2016,April,13
20160414,2016,April,14
20160415,2016,April,15
20160418,2016,April,18
20160419,2016,April,19
20160420,2016,April,20
20160421,2016,April,21
20160422,2016,April,22
20160425,2016,April,25
20160426,2016,April,26
20160427,2016,April,27
20160428,2016,April,28
20160429,2016,April,29
20160502,2016,May,2
20160503,2016,May,3
20160504,2016,May,4
20160505,2016,May,5
20160506,2016,May,6
20160509,2016,May,9
20160510,2016,May,10
20160511,2016,May,11
20160512,2016,May,12
20160513,2016,May,13
20160516,2016,May,16
20160517,2016,May,17
20160518,2016,May,18
20160519,2016,May,19
20160520,2016,May,20
20160523,2016,May,23
20160524,2016,May,24
20160525,2016,May,25
20160526,2016,May,26
20160527,2016,May,27
20160531,2016,May,31
20160601,2016,June,1
20160602,2016,June,2
20160603,2016,June,3
20160606,2016,June,6
20160607,2016,June,7
20160608,2016,June,8
20160609,2016,June,9
20160610,2016,June,10
20160613,2016,June,13
20160614,2016,June,14
20160615,2016,June,15
20160616,2016,June,16
20160617,2016,June,17
20160620,2016,June,20
20160621,2016,June,21
20160622,2016,June,22
20160623,2016,June,23
20160624,2016,June,24
20160627,2016,June,27
20160628,2016,June,28
20160629,2016,June,29
20160630,2016,June,30
20160701,2016,July,1
20160705,2016,July,5
20160706,2016,July,6
20160707,2016,July,7
20160708,2016,July,8
20160711,2016,July,11
20160712,2016,July,12
20160713,2016,July,13
20160714,2016,July,14
20160715,2016,July,15
20160718,2016,July,18
20160719,2016,July,19
20160720,2016,July,20
20160721,2016,July,21
20160722,2016,July,22
20160725,2016,July,25
20160726,2016,July,26
20160727,2016,July,27
20160728,2016,July,28
20160729,2016,July,29
20160801,2016,August,1
20160802,2016,August,2
20160803,2016,August,3
20160804,2016,August,4
20160805,2016,August,5
20160808,2016,August,8
20160809,2016,August,9
20160810,2016,August,10
20160811,2016,August,11
20160812,2016,August,12
20160815,2016,August,15
20160816,2016,August,16
20160817,2016,August,17
20160818,2016,August,18
20160819,2016,August,19
20160822,2016,August,22
20160823,2016,August,23
20160824,2016,August,24
20160825,2016,August,25
20160826,2016,August,26
20160829,2016,August,29
20160830,2016,August,30
20160831,2016,August,31
20160901,2016,September,1
20160902,2016,September,2
20160906,2016,September,6
20160907,2016,September,7
20160908,2016,September,8
20160909,2016,September,9
20160912,2016,September,12
20160913,2016,September,13
20160914,2016,September,14
20160915,2016,September,15
20160916,2016,September,16
20160919,2016,September,19
20160920,2016,September,20
20160921,2016,September,21
20160922,2016,September,22
20160923,2016,September,23
20160926,2016,September,26
20160927,2016,September,27
20160928,2016,September,28
20160929,2016,September,29
20160930,2016,September,30
20161003,2016,October,3
20161004,2016,October,4
20161005,2016,October,5
20161006,2016,October,6
20161007,2016,October,7
20161010,2016,October,10
20161011,2016,October,11
20161012,2016,October,12
20161013,2016,October,13
20161014,2016,October,14
20161017,2016,October,17
20161018,2016,October,18
20161019,2016,October,19
20161020,2016,October,20
20161021,2016,October,21
20161024,2016,October,24
20161025,2016,October,25
20161026,2016,October,26
20161027,2016,October,27
20161028,2016,October,28
20161031,2016,October,31
20161101,2016,November,1
20161102,2016,November,2
20161103,2016,November,3
20161104,2016,November,4
20161107,2016,November,7
20161108,2016,November,8
20161109,2016,November,9
20161110,2016,November,10
20161111,2016,November,11
20161114,2016,November,14
20161115,2016,November,15
20161116,2016,November,16
20161117,2016,November,17
20161118,2016,November,18
20161121,2016,November,21
20161122,2016,November,22
20161123,2016,November,23
20161125,2016,November,25
20161128,2016,November,28
20161129,2016,November,29
20161130,2016,November,30
20161201,2016,December,1
20161202,2016,December,2
20161205,2016,December,5
20161206,2016,December,6
20161207,2016,December,7
20161208,2016,December,8
20161209,2016,December,9
20161212,2016,December,12
20161213,2016,December,13
20161214,2016,December,14
20161215,2016,December,15
20161216,2016,December,16
20161219,2016,December,19
20161220,2016,December,20
20161221,2016,December,21
20161222,2016,December,22
20161223,2016,December,23
20161227,2016,December,27
20161228,2016,December,28
20161229,2016,December,29
20161230,2016,December,30
20170103,2017,January,3
20170104,2017,January,4
20170105,2017,January,5
20170106,2017,January,6
20170109,2017,January,9
20170110,2017,January,10
20170111,2017,January,11
20170112,2017,January,12
20170113,2017,January,13
20170117,2017,January,17
20170118,2017,January,18
20170119,2017,January,19
20170120,2017,January,20
20170123,2017,January,23
20170124,2017,January,24
20170125,2017,January,25
20170126,2017,January,26
20170127,2017,January,27
20170130,2017,January,30
20170131,2017,January,31
20170201,2017,February,1
20170202,2017,February,2
20170203,2017,February,3
20170206,2017,February,6
20170207,2017,February,7
20170208,2017,February,8
20170209,2017,February,9
20170210,2017,February,10
20170213,2017,February,13
20170214,2017,February,14
20170215,2017,February,15
20170216,2017,February,16
20170217,2017,February,17
20170221,2017,February,21
20170222,2017,February,22
20170223,2017,February,23
20170224,2017,February,24
20170227,2017,February,27
20170228,2017,February,28
20170301,2017,March,1
20170302,2017,March,2
20170303,2017,March,3
20170306,2017,March,6
20170307,2017,March,7
20170308,2017,March,8
20170309,2017,March,9
20170310,2017,March,10
20170313,2017,March,13
20170314,2017,March,14
20170315,2017,March,15
20170316,2017,March,16
20170317,2017,March,17
20170320,2017,March,20
20170321,2017,March,21
20170322,2017,March,22
20170323,2017,March,23
20170324,2017,March,24
20170327,2017,March,27
20170328,2017,March,28
20170329,2017,March,29
20170330,2017,March,30
20170331,2017,March,31
20170403,2017,April,3
20170404,2017,April,4
20170405,2017,April,5
20170406,2017,April,6
20170407,2017,April,7
20170410,2017,April,10
20170411,2017,April,11
20170412,2017,April,12
20170413,2017,April,13
20170417,2017,April,17
20170418,2017,April,18
20170419,2017,April,19
20170420,2017,April,20
20170421,2017,April,21
20170424,2017,April,24
20170425,2017,April,25
20170426,2017,April,26
20170427,2017,April,27
20170428,2017,April,28
20170501,2017,May,1
20170502,2017,May,2
20170503,2017,May,3
20170504,2017,May,4
20170505,2017,May,5
20170508,2017,May,8
20170509,2017,May,9
20170510,2017,May,10
20170511,2017,May,11
20170512,2017,May,12
20170515,2017,May,15
20170516,2017,May,16
20170517,2017,May,17
20170518,2017,May,18
20170519,2017,May,19
20170522,2017,May,22
20170523,2017,May,23
20170524,2017,May,24
20170525,2017,May,25
20170526,2017,May,26
20170530,2017,May,30
20170531,2017,May,31
20170601,2017,June,1
20170602,2017,June,2
20170605,2017,June,5
20170606,2017,June,6
20170607,2017,June,7
20170608,2017,June,8
20170609,2017,June,9
20170612,2017,June,12
20170613,2017,June,13
20170614,2017,June,14
20170615,2017,June,15
20170616,2017,June,16
20170619,2017,June,19
20170620,2017,June,20
20170621,2017,June,21
20170622,2017,June,22
20170623,2017,June,23
20170626,2017,June,26
20170627,2017,June,27
20170628,2017,June,28
20170629,2017,June,29
20170630,2017,June,30
20170703,2017,July,3
20170705,2017,July,5
20170706,2017,July,6
20170707,2017,July,7
20170710,2017,July,10
20170711,2017,July,11
20170712,2017,July,12
20170713,2017,July,13
20170714,2017,July,14
20170717,2017,July,17
20170718,2017,July,18
20170719,2017,July,19
20170720,2017,July,20
20170721,2017,July,21
20170724,2017,July,24
20170725,2017,July,25
20170726,2017,July,26
20170727,2017,July,27
20170728,2017,July,28
20170731,2017,July,31
20170801,2017,August,1
20170802,2017,August,2
20170803,2017,August,3
20170804,2017,August,4
20170807,2017,August,7
20170808,2017,August,8
20170809,2017,August,9
20170810,2017,August,10
20170811,2017,August,11
20170814,2017,August,14
20170815,2017,August,15
20170816,2017,August,16
20170817,2017,August,17
20170818,2017,August,18
20170821,2017,August,21
20170822,2017,August,22
20170823,2017,August,23
20170824,2017,August,24
20170825,2017,August,25
20170828,2017,August,28
20170829,2017,August,29
20170830,2017,August,30
20170831,2017,August,31
20170901,2017,September,1
20170905,2017,September,5
20170906,2017,September,6
20170907,2017,September,7
20170908,2017,September,8
20170911,2017,September,11
20170912,2017,September,12
20170913,2017,September,13
20170914,2017,September,14
20170915,2017,September,15
20170918,2017,September,18
20170919,2017,September,19
20170920,2017,September,20
20170921,2017,September,21
20170922,2017,September,22
20170925,2017,September,25
20170926,2017,September,26
20170927,2017,September,27
20170928,2017,September,28
20170929,2017,September,29
20171002,2017,October,2
20171003,2017,October,3
20171004,2017,October,4
20171005,2017,October,5
20171006,2017,October,6
20171009,2017,October,9
20171010,2017,October,10
20171011,2017,October,11
20171012,2017,October,12
20171013,2017,October,13
20171016,2017,October,16
20171017,2017,October,17
20171018,2017,October,18
20171019,2017,October,19
20171020,2017,October,20
20171023,2017,October,23
20171024,2017,October,24
20171025,2017,October,25
20171026,2017,October,26
20171027,2017,October,27
20171030,2017,October,30
20171031,2017,October,31
20171101,2017,November,1
20171102,2017,November,2
20171103,2017,November,3
20171106,2017,November,6
20171107,2017,November,7
20171108,2017,November,8
20171109,2017,November,9
20171110,2017,November,10
20171113,2017,November,13
20171114,2017,November,14
20171115,2017,November,15
20171116,2017,November,16
20171117,2017,November,17
20171120,2017,November,20
20171121,2017,November,21
20171122,2017,November,22
20171124,2017,November,24
20171127,2017,November,27
20171128,2017,November,28
20171129,2017,November,29
20171130,2017,November,30
20171201,2017,December,1
20171204,2017,December,4
20171205,2017,December,5
20171206,2017,December,6
20171207,2017,December,7
20171208,2017,December,8
20171211,2017,December,11
20171212,2017,December,12
20171213,2017,December,13
20171214,2017,December,14
20171215,2017,December,15
20171218,2017,December,18
20171219,2017,December,19
20171220,2017,December,20
20171221,2017,December,21
20171222,2017,December,22
20171226,2017,December,26
20171227,2017,December,27
20171228,2017,December,28
20171229,2017,December,29
20180102,2018,January,2
20180103,2018,January,3
20180104,2018,January,4
20180105,2018,January,5
20180108,2018,January,8
20180109,2018,January,9
20180110,2018,January,10
20180111,2018,January,11
20180112,2018,January,12
20180116,2018,January,16
20180117,2018,January,17
20180118,2018,January,18
20180119,2018,January,19
20180122,2018,January,22
20180123,2018,January,23
20180124,2018,January,24
20180125,2018,January,25
20180126,2018,January,26
20180129,2018,January,29
20180130,2018,January,30
20180131,2018,January,31
20180201,2018,February,1
20180202,2018,February,2
20180205,2018,February,5
20180206,2018,February,6
20180207,2018,February,7
20180208,2018,February,8
20180209,2018,February,9
20180212,2018,February,12
20180213,2018,February,13
20180214,2018,February,14
20180215,2018,February,15
20180216,2018,February,16
20180220,2018,February,20
20180221,2018,February,21
20180222,2018,February,22
20180223,2018,February,23
20180226,2018,February,26
20180227,2018,February,27
